hiddenCount,T,mode,metric,n,mean,ci95Low,ci95High
13.0,10.2,none,eventGODeviation,30,0.007280869809948642,0.005470175933645801,0.009333639711841977
13.0,10.2,none,postGOLoss,30,-0.00379640431872578,-0.009578437596719464,0.002161111451294355
13.0,10.2,none,postGODeviation,30,0.015045518367759417,0.01185698464098799,0.018635101038831627
13.0,10.2,none,eventPairDistanceIncrease,30,0.00012776042962351272,8.8982708275462e-05,0.00016978657873691592
13.0,10.2,none,eventPairDistanceDeviation,30,0.00013318542295796872,9.738855803458397e-05,0.00017390920429598443
13.0,10.2,none,postPairDistanceIncrease,30,0.0010466336375364543,0.0007175577023806831,0.0014086449913800123
13.0,10.2,none,postPairDistanceDeviation,30,0.0011198025254587672,0.0008236544326180815,0.0014570490026375503
13.0,10.2,none,meanPredictionError,30,nan,nan,nan
13.0,10.2,none,p90PredictionError,30,nan,nan,nan
13.0,10.2,none,recoveryTime,30,1.2,1.2,1.2
13.0,18.0,hold,eventGOLoss,30,0.0026067940102346685,0.0007985193383120421,0.0044209636099485
13.0,18.0,hold,eventGODeviation,30,0.004920548229644365,0.003889924467639691,0.006031425195903748
13.0,18.0,hold,postGOLoss,30,0.0032857509478961583,8.57765689968619e-06,0.006585947175148045
13.0,18.0,hold,postGODeviation,30,0.007941844893186643,0.0057581189169066465,0.010242630834067476
13.0,18.0,hold,eventPairDistanceIncrease,30,9.533000393822209e-05,6.711985668704866e-05,0.00012821354947312595
13.0,18.0,hold,eventPairDistanceDeviation,30,9.586047451946637e-05,6.763377957258168e-05,0.00012843535752012935
13.0,18.0,hold,postPairDistanceIncrease,30,0.000869046903550848,0.0006019265326298107,0.0011886643522171464
13.0,18.0,hold,postPairDistanceDeviation,30,0.0008770956926454558,0.0006114799428185234,0.0011941756432142037
13.0,18.0,hold,meanPredictionError,30,0.11096896661994074,0.09659781451277903,0.12533171291013492
13.0,18.0,hold,p90PredictionError,30,0.20520626997881608,0.16979402803517113,0.24453177314926586
13.0,18.0,hold,recoveryTime,30,1.2,1.2,1.2
13.0,18.0,kalman,eventGOLoss,30,0.0007937478088442805,-0.0009893765010071268,0.0025817898451426786
13.0,18.0,kalman,eventGODeviation,30,0.00435246664390168,0.0034504954207406403,0.005319156473986873
13.0,18.0,kalman,postGOLoss,30,0.0011164670480278754,-0.0051497332328058875,0.007292336560099333
13.0,18.0,kalman,postGODeviation,30,0.013591807605173844,0.009993892107121082,0.01770315011094035
13.0,18.0,kalman,eventPairDistanceIncrease,30,-3.778167816819501e-06,-2.0559164239848136e-05,1.4588933300320204e-05
13.0,18.0,kalman,eventPairDistanceDeviation,30,4.11198822728315e-05,3.089720519680409e-05,5.1939218457934595e-05
13.0,18.0,kalman,postPairDistanceIncrease,30,-0.0003442478043454674,-0.0006122432057932488,-0.00012467800439020722
13.0,18.0,kalman,postPairDistanceDeviation,30,0.0005230532063809791,0.000355408783333064,0.0007587213604931998
13.0,18.0,kalman,meanPredictionError,30,0.10007822482359682,0.08851733358296131,0.11305802253977985
13.0,18.0,kalman,p90PredictionError,30,0.13932947529854706,0.1264983989871366,0.15404581053083222
13.0,18.0,kalman,recoveryTime,30,1.2,1.2,1.2
13.0,18.0,kalman-gm,eventGOLoss,30,0.001591480947050599,0.0002519577903017113,0.0029545316212555074
13.0,18.0,kalman-gm,eventGODeviation,30,0.003541808292382132,0.002769463247491257,0.004412839785197042
13.0,18.0,kalman-gm,postGOLoss,30,0.0024306775319030654,-0.0018601030691400727,0.006917637419825733
13.0,18.0,kalman-gm,postGODeviation,30,0.009205366216767952,0.006385869517404627,0.012362274830121108
13.0,18.0,kalman-gm,eventPairDistanceIncrease,30,4.9094764556468796e-05,3.0303969087078716e-05,7.058116331325083e-05
13.0,18.0,kalman-gm,eventPairDistanceDeviation,30,5.3552777776237144e-05,3.644577150556566e-05,7.387013457068787e-05
13.0,18.0,kalman-gm,postPairDistanceIncrease,30,0.0005776439996628375,0.0003499183277406753,0.000852354431328572
13.0,18.0,kalman-gm,postPairDistanceDeviation,30,0.0005896452943303465,0.00036440633794845666,0.0008608445950990928
13.0,18.0,kalman-gm,meanPredictionError,30,0.09168043898931674,0.07886428751609444,0.10577039338956676
13.0,18.0,kalman-gm,p90PredictionError,30,0.13064706172091398,0.10633769146339124,0.15675134022481452
13.0,18.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
13.0,18.0,mean,eventGOLoss,30,0.0013716047880247802,-0.00013498051498052086,0.0028443939386935046
13.0,18.0,mean,eventGODeviation,30,0.0037787093336669807,0.002974611470450158,0.00463307412379269
13.0,18.0,mean,postGOLoss,30,0.0020379237596898953,-0.0023318298832901646,0.006729731232173487
13.0,18.0,mean,postGODeviation,30,0.009305434940481609,0.006285040520263537,0.012714190480164565
13.0,18.0,mean,eventPairDistanceIncrease,30,1.4625342819303181e-05,-1.8491315393852877e-06,3.28697632464647e-05
13.0,18.0,mean,eventPairDistanceDeviation,30,3.7082181151851944e-05,2.5215027818356307e-05,5.019299008004919e-05
13.0,18.0,mean,postPairDistanceIncrease,30,0.00012150416543739465,-3.0140626929323684e-05,0.0002890164064858323
13.0,18.0,mean,postPairDistanceDeviation,30,0.00034560798507752915,0.00024052446859877926,0.00046737659568622206
13.0,18.0,mean,meanPredictionError,30,0.10008007451539437,0.08847535166198275,0.11300161842029133
13.0,18.0,mean,p90PredictionError,30,0.13942029502598466,0.1265061578827546,0.15430482876817916
13.0,18.0,mean,recoveryTime,30,1.2,1.2,1.2
13.0,18.0,none,eventGOLoss,30,0.0005054150169697965,-0.00467869096737202,0.005696330359076916
13.0,18.0,none,eventGODeviation,30,0.011901761317992764,0.00896028115995466,0.015240884432311499
13.0,18.0,none,postGOLoss,30,-0.005768199228176437,-0.01559286745040857,0.004004634170401232
13.0,18.0,none,postGODeviation,30,0.024077513404649156,0.018517307401045062,0.030249267923880937
13.0,18.0,none,eventPairDistanceIncrease,30,0.00044037653915188294,0.0003243035197879916,0.0005679722505445002
13.0,18.0,none,eventPairDistanceDeviation,30,0.0004450361925180797,0.00033167947935197536,0.000570848957561829
13.0,18.0,none,postPairDistanceIncrease,30,0.0027635424207453846,0.0020786786246873635,0.003526655804830203
13.0,18.0,none,postPairDistanceDeviation,30,0.0027971541004717646,0.0021339226140333722,0.0035523514086580796
13.0,18.0,none,meanPredictionError,30,nan,nan,nan
13.0,18.0,none,p90PredictionError,30,nan,nan,nan
13.0,18.0,none,recoveryTime,30,1.8299999999999998,1.2,3.0900000000000003
13.0,30.0,hold,eventGOLoss,30,0.005162986711852423,0.0019403087462857454,0.008434422956321849
13.0,30.0,hold,eventGODeviation,30,0.009142431197459947,0.007265725869472942,0.011227645324217106
13.0,30.0,hold,postGOLoss,30,0.0021683796310615904,-0.004817885991087916,0.009889279125659305
13.0,30.0,hold,postGODeviation,30,0.01577635425269024,0.010983079253981521,0.021751213599451945
13.0,30.0,hold,eventPairDistanceIncrease,30,0.00038521927819255505,0.00028563371809217116,0.0004979523568550878
13.0,30.0,hold,eventPairDistanceDeviation,30,0.0003855375605413019,0.00028590951889050515,0.0004983473404357484
13.0,30.0,hold,postPairDistanceIncrease,30,0.0026317738606867576,0.0019252858484643388,0.0034805562650352616
13.0,30.0,hold,postPairDistanceDeviation,30,0.0026317738606867576,0.0019252858484643388,0.0034805562650352616
13.0,30.0,hold,meanPredictionError,30,0.17948615962217318,0.15709036198831056,0.20255203077019457
13.0,30.0,hold,p90PredictionError,30,0.38526341425924254,0.3087000432096803,0.4681603261795337
13.0,30.0,hold,recoveryTime,30,1.52,1.2,2.08
13.0,30.0,kalman,eventGOLoss,30,0.0010057592447632194,-0.003157993613652307,0.0050959091770197175
13.0,30.0,kalman,eventGODeviation,30,0.010157040810515371,0.008222224272232726,0.012153453042116001
13.0,30.0,kalman,postGOLoss,30,0.006785764727909957,-0.004759975670521872,0.01837483464507215
13.0,30.0,kalman,postGODeviation,30,0.02770794527706024,0.021502597345240244,0.033851427389172885
13.0,30.0,kalman,eventPairDistanceIncrease,30,-4.6609572202384555e-05,-0.00010803536696272677,2.0179664847199444e-05
13.0,30.0,kalman,eventPairDistanceDeviation,30,0.00015942893873307885,0.00012417963398018403,0.00019690582151831677
13.0,30.0,kalman,postPairDistanceIncrease,30,-0.0008257881876374462,-0.0015116777399591494,-0.00021795839932038443
13.0,30.0,kalman,postPairDistanceDeviation,30,0.001408749950204325,0.0009728148903630334,0.0019907118435494213
13.0,30.0,kalman,meanPredictionError,30,0.16473445304830583,0.1472758816377722,0.18305302988319527
13.0,30.0,kalman,p90PredictionError,30,0.2826613276734674,0.24064864616070844,0.33089466379336374
13.0,30.0,kalman,recoveryTime,30,2.18,1.2,3.8800000000000003
13.0,30.0,kalman-gm,eventGOLoss,30,0.0033405926739815206,0.0003300713842724011,0.006337573617100081
13.0,30.0,kalman-gm,eventGODeviation,30,0.0078084416808404805,0.006145480159143739,0.00972763605157442
13.0,30.0,kalman-gm,postGOLoss,30,0.0003132195405375396,-0.007362421538260169,0.007884609992737315
13.0,30.0,kalman-gm,postGODeviation,30,0.016891775486072787,0.012388844870280906,0.022001633750233715
13.0,30.0,kalman-gm,eventPairDistanceIncrease,30,0.0002423851567799721,0.00016664126711656523,0.0003252403886551545
13.0,30.0,kalman-gm,eventPairDistanceDeviation,30,0.0002476833932636136,0.00017406866254154746,0.00032864413681857194
13.0,30.0,kalman-gm,postPairDistanceIncrease,30,0.00189076106195733,0.0013083763167806037,0.0026459859870857747
13.0,30.0,kalman-gm,postPairDistanceDeviation,30,0.00189076106195733,0.0013083763167806037,0.0026459859870857747
13.0,30.0,kalman-gm,meanPredictionError,30,0.1531158092575935,0.13378363832703416,0.17290119294779568
13.0,30.0,kalman-gm,p90PredictionError,30,0.28865558848696327,0.22904542916931936,0.352292356630165
13.0,30.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
13.0,30.0,mean,eventGOLoss,30,0.00267239151444066,-0.000523198562515025,0.0058078105614709314
13.0,30.0,mean,eventGODeviation,30,0.007603882899860909,0.0057976557456249495,0.00956249295605816
13.0,30.0,mean,postGOLoss,30,0.00228857039296439,-0.004396094124983442,0.009481037506601694
13.0,30.0,mean,postGODeviation,30,0.015737242748177185,0.011833385519099321,0.01993274418413176
13.0,30.0,mean,eventPairDistanceIncrease,30,5.6840038348324046e-05,3.1083879047753413e-06,0.00011481561164421403
13.0,30.0,mean,eventPairDistanceDeviation,30,0.00012636388949205518,8.852647759719611e-05,0.00017097325636553662
13.0,30.0,mean,postPairDistanceIncrease,30,0.00018721816868217016,-0.000269188659357483,0.0007002567678562224
13.0,30.0,mean,postPairDistanceDeviation,30,0.0009815523454213234,0.0006802663069034831,0.0013643571204828948
13.0,30.0,mean,meanPredictionError,30,0.16514607954041055,0.1476969857323243,0.18350182742193896
13.0,30.0,mean,p90PredictionError,30,0.28437420973724425,0.24134954336225956,0.3339168530270055
13.0,30.0,mean,recoveryTime,30,1.45,1.2,1.95
13.0,30.0,none,eventGOLoss,30,0.00041481962093949267,-0.0075868941446128445,0.008639126288294156
13.0,30.0,none,eventGODeviation,30,0.01846345060459294,0.013849076019071531,0.02380538602721022
13.0,30.0,none,postGOLoss,30,-0.013804614264599327,-0.029003921314581745,0.0009623539078527775
13.0,30.0,none,postGODeviation,30,0.03765068764097389,0.02911125135443442,0.046725511716263074
13.0,30.0,none,eventPairDistanceIncrease,30,0.001287922519595239,0.0009877442569993595,0.001625684730527127
13.0,30.0,none,eventPairDistanceDeviation,30,0.0012907183116149573,0.0009920662211754091,0.0016268255184882672
13.0,30.0,none,postPairDistanceIncrease,30,0.006299358383537203,0.004956435479175136,0.007740432008500994
13.0,30.0,none,postPairDistanceDeviation,30,0.006299864452015039,0.004957447616130806,0.007741444145456665
13.0,30.0,none,meanPredictionError,30,nan,nan,nan
13.0,30.0,none,p90PredictionError,30,nan,nan,nan
13.0,30.0,none,recoveryTime,30,4.177777777777778,2.2222222222222223,6.455555555555556
13.0,60.0,hold,eventGOLoss,30,0.00788771587458636,0.0011397109272912988,0.014951869274846518
13.0,60.0,hold,eventGODeviation,30,0.019192960944619194,0.015539770210250103,0.023274287279025065
13.0,60.0,hold,postGOLoss,30,-0.01369734488027968,-0.031190126840231164,0.004109226385315668
13.0,60.0,hold,postGODeviation,30,0.04239400051841426,0.03218948732613071,0.053113049277217814
13.0,60.0,hold,eventPairDistanceIncrease,30,0.0023919528065465398,0.0018425718080496045,0.0030188421696078728
13.0,60.0,hold,eventPairDistanceDeviation,30,0.0023921119477209127,0.0018426711301181551,0.003019165972968246
13.0,60.0,hold,postPairDistanceIncrease,30,0.011749176799472757,0.009096943237840315,0.014662157260894693
13.0,60.0,hold,postPairDistanceDeviation,30,0.011749176799472757,0.009096943237840315,0.014662157260894693
13.0,60.0,hold,meanPredictionError,30,0.33876011890443425,0.299928151158713,0.38100539478044076
13.0,60.0,hold,p90PredictionError,30,0.9828029127139691,0.7882026399642208,1.1930203160513166
13.0,60.0,hold,recoveryTime,30,3.1750000000000003,1.3624999999999998,5.7625
13.0,60.0,kalman,eventGOLoss,30,-0.0017335488518088206,-0.01089823188810407,0.007071293554937329
13.0,60.0,kalman,eventGODeviation,30,0.023206683869014835,0.019176676515617323,0.027458558248620108
13.0,60.0,kalman,postGOLoss,30,-0.017998100878574612,-0.03998429553305625,0.003644556506360157
13.0,60.0,kalman,postGODeviation,30,0.055016901562307645,0.043481457090753475,0.06734053603002785
13.0,60.0,kalman,eventPairDistanceIncrease,30,0.0004344089236321168,6.239493420436904e-05,0.0008265663543489613
13.0,60.0,kalman,eventPairDistanceDeviation,30,0.0009645630425252972,0.0007174669006018672,0.0012397767163429356
13.0,60.0,kalman,postPairDistanceIncrease,30,0.005140884310009903,0.0029143360837586203,0.0074891368856493095
13.0,60.0,kalman,postPairDistanceDeviation,30,0.006425115830416535,0.004697585900847628,0.008355090351094614
13.0,60.0,kalman,meanPredictionError,30,0.16473445304830583,0.1472758816377722,0.18305302988319527
13.0,60.0,kalman,p90PredictionError,30,0.2826613276734674,0.24064864616070844,0.33089466379336374
13.0,60.0,kalman,recoveryTime,30,5.413043478260869,3.0,8.178260869565218
13.0,60.0,kalman-gm,eventGOLoss,30,0.005383161601559874,-0.0027664708209702996,0.013329084842008815
13.0,60.0,kalman-gm,eventGODeviation,30,0.020334508566591764,0.0163639868725809,0.02488419876788112
13.0,60.0,kalman-gm,postGOLoss,30,-0.013422357975467722,-0.03484769459220097,0.007030027647337867
13.0,60.0,kalman-gm,postGODeviation,30,0.04778563405428251,0.035592950084985815,0.061208620643075515
13.0,60.0,kalman-gm,eventPairDistanceIncrease,30,0.0017807860202891386,0.0013197036064374966,0.0023236884970127903
13.0,60.0,kalman-gm,eventPairDistanceDeviation,30,0.0017834351385309587,0.0013232158116381948,0.0023261098334685618
13.0,60.0,kalman-gm,postPairDistanceIncrease,30,0.008891043075003314,0.006719729622007011,0.011325776984092564
13.0,60.0,kalman-gm,postPairDistanceDeviation,30,0.008903778860759324,0.00673437935459257,0.011348942906676906
13.0,60.0,kalman-gm,meanPredictionError,30,0.3061546690638401,0.2702504397849541,0.34363173293565646
13.0,60.0,kalman-gm,p90PredictionError,30,0.9218387913069997,0.7291141161073296,1.1363926924837844
13.0,60.0,kalman-gm,recoveryTime,30,4.95,2.225,8.0375
13.0,60.0,mean,eventGOLoss,30,0.0007377164746664413,-0.006798271517537279,0.008102768222640203
13.0,60.0,mean,eventGODeviation,30,0.019685119616197046,0.01657701635754037,0.02305721050793106
13.0,60.0,mean,postGOLoss,30,-0.02012922585617586,-0.04049147373654187,-0.0010389014738651338
13.0,60.0,mean,postGODeviation,30,0.04957727936198174,0.038651540187930745,0.06197745614272514
13.0,60.0,mean,eventPairDistanceIncrease,30,0.0009400195009332359,0.0005828692978672372,0.0013441716224124743
13.0,60.0,mean,eventPairDistanceDeviation,30,0.0010749912032663321,0.0007637079929496367,0.0014398087666212605
13.0,60.0,mean,postPairDistanceIncrease,30,0.007182890025055079,0.005138170939823812,0.009423630551042266
13.0,60.0,mean,postPairDistanceDeviation,30,0.007433694583595179,0.005489206383878486,0.00958310051638701
13.0,60.0,mean,meanPredictionError,30,0.16514607954041055,0.1476969857323243,0.18350182742193896
13.0,60.0,mean,p90PredictionError,30,0.28437420973724425,0.24134954336225956,0.3339168530270055
13.0,60.0,mean,recoveryTime,30,6.6499999999999995,3.5500000000000003,10.05
13.0,60.0,none,eventGOLoss,30,-0.004253152114138506,-0.01825305056119978,0.010096508586158126
13.0,60.0,none,eventGODeviation,30,0.03470607303476144,0.027362495358815627,0.042925670425109815
13.0,60.0,none,postGOLoss,30,-0.038907807784932934,-0.07039025129772791,-0.008127237341742354
13.0,60.0,none,postGODeviation,30,0.07200747227811148,0.051381438895939234,0.0956010070925111
13.0,60.0,none,eventPairDistanceIncrease,30,0.00512345890222497,0.0041342246735118155,0.006174417938523985
13.0,60.0,none,eventPairDistanceDeviation,30,0.005124856798234828,0.004137772298858535,0.0061744668574554695
13.0,60.0,none,postPairDistanceIncrease,30,0.018994704172162626,0.015569642572888863,0.022636416509669483
13.0,60.0,none,postPairDistanceDeviation,30,0.018994704172162626,0.015569642572888863,0.022636416509669483
13.0,60.0,none,meanPredictionError,30,nan,nan,nan
13.0,60.0,none,p90PredictionError,30,nan,nan,nan
13.0,60.0,none,recoveryTime,30,4.928571428571429,2.3142857142857145,7.9714285714285715
