hiddenCount,T,mode,metric,nSeeds,meanDifference,differenceCi95Low,differenceCi95High,meanRelativeReduction,relativeCi95Low,relativeCi95High
11,10.2,kalman-gm,meanPredictionError_vs_hold,30,-0.010088862678823559,-0.016271941811817257,-0.003197780117120301,0.15591461530474215,0.04603650502322795,0.2534602156280887
11,18.0,hold,eventGODeviation,30,-0.007201630312040677,-0.010030267384542742,-0.004500608667625348,0.6352886674594944,0.5015752179335381,0.7313335722917262
11,18.0,hold,postPairDistanceDeviation,30,-0.0017812371614076804,-0.0023545938050353677,-0.0012370371236216833,0.7010263695622027,0.5951503372326841,0.7875055467654003
11,18.0,hold,eventGOLoss,30,0.0016524513035592301,-0.0033337006468821657,0.0067003339753195145,-10.036311550514043,-20.358335455663234,0.7802773956724997
11,18.0,hold,postPairDistanceIncrease,30,-0.0017414236860621806,-0.002340430347352595,-0.0011833300943814796,0.6973190887697527,0.5858860310042867,0.7843971057378695
11,18.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
11,18.0,mean,eventGODeviation,30,-0.008100224106943093,-0.011136201242901926,-0.005336578575359735,0.7145577259664928,0.5966286855344896,0.7989213000671603
11,18.0,mean,postPairDistanceDeviation,30,-0.0022383431819351647,-0.0029008537047164377,-0.0016599679054059365,0.880925700778809,0.8331051114319563,0.9184476769211117
11,18.0,mean,eventGOLoss,30,0.0008161477340450988,-0.0041585394061323545,0.005632003327387838,-4.956946635873488,-15.228887639915543,1.0397886081235121
11,18.0,mean,postPairDistanceIncrease,30,-0.002380609346020766,-0.0030386003130491402,-0.0017858887825632794,0.9532684970179525,0.9008355260395006,1.0067467105542347
11,18.0,kalman,eventGODeviation,30,-0.0076717913267497235,-0.01077065014311199,-0.004832732591927618,0.6767637156894107,0.529888163199989,0.7785249109727519
11,18.0,kalman,postPairDistanceDeviation,30,-0.0021202385524846795,-0.002818414051784226,-0.0014653628621698624,0.8344442656246424,0.734101510659929,0.8960679523678687
11,18.0,kalman,eventGOLoss,30,0.00027623217312089724,-0.004860092376366579,0.005142047805756801,-1.6777209372194273,-6.849623404525336,2.0946495665506175
11,18.0,kalman,postPairDistanceIncrease,30,-0.0027622153407082985,-0.0034419159025782945,-0.002120606343292042,1.1060751612515776,1.0319215931820285,1.213660037172365
11,18.0,kalman,meanPredictionError_vs_hold,30,-0.00985733526763826,-0.01959657380501231,-0.0005829753623447939,0.08941598656494709,0.009223637911035795,0.16253550104715445
11,18.0,kalman-gm,eventGODeviation,30,-0.008243886936079744,-0.011109523399260721,-0.005466481761032353,0.7272308795902065,0.6222082574851496,0.8015784344381658
11,18.0,kalman-gm,postPairDistanceDeviation,30,-0.0020344650928630346,-0.0026407209367482307,-0.0014832612554904236,0.8006871341734701,0.7102977659499652,0.8723999651794218
11,18.0,kalman-gm,eventGOLoss,30,0.0008832013786937323,-0.003922873515492849,0.005699004423734102,-5.3642029748903335,-12.586308548634145,0.9965378940076038
11,18.0,kalman-gm,postPairDistanceIncrease,30,-0.0020012705053531485,-0.00263071437607351,-0.0014061009220870313,0.8013696703128514,0.7036458038024093,0.8757951305421598
11,18.0,kalman-gm,meanPredictionError_vs_hold,30,-0.018017669047098082,-0.02543521217570506,-0.009770460214546185,0.16343845569868537,0.09085549486658272,0.22468674348180914
11,30.0,hold,eventGODeviation,30,-0.01055388502949416,-0.014943942209807926,-0.006253381357643477,0.5818939904351282,0.43943525691221674,0.6855487975504414
11,30.0,hold,postPairDistanceDeviation,30,-0.0032897271163112025,-0.004452698765352468,-0.0022123621396241693,0.5897706254347954,0.4675574175264496,0.6923616234656221
11,30.0,hold,eventGOLoss,30,0.0037929024349477275,-0.004262057356373416,0.011998313709050355,-14.62844510889915,-26.24055083827327,0.6509119739253573
11,30.0,hold,postPairDistanceIncrease,30,-0.0032818862653950067,-0.00443050040143807,-0.0022057608130547153,0.5891931624874417,0.4607590129369182,0.6926991813202558
11,30.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
11,30.0,mean,eventGODeviation,30,-0.01145302516217778,-0.016747326176253668,-0.006560201370647762,0.6314685535751932,0.45885159542815995,0.7472618134682586
11,30.0,mean,postPairDistanceDeviation,30,-0.004776181738042643,-0.006074551296183986,-0.0035767574996395267,0.8562569451031598,0.7875840113675772,0.9057213526464106
11,30.0,mean,eventGOLoss,30,0.0015815014338494515,-0.007211584599559673,0.009684683859330504,-6.099525972919163,-14.062909216272073,1.653299593675035
11,30.0,mean,postPairDistanceIncrease,30,-0.005322857823621375,-0.006575430576402254,-0.004125296138925714,0.9556063741876893,0.883083963757332,1.0236784186659724
11,30.0,kalman,eventGODeviation,30,-0.009543257758026148,-0.014848077195250357,-0.004336084109554658,0.5261725253828154,0.31371995908068295,0.6683883331435833
11,30.0,kalman,postPairDistanceDeviation,30,-0.004434193422630431,-0.005761877081912127,-0.0031112237370712692,0.7949464912141412,0.6774686594822852,0.8708780723995032
11,30.0,kalman,eventGOLoss,30,0.00016414500188127254,-0.008396696070440855,0.00818972647139581,-0.6330735343455872,-5.369263014300065,5.861637510576868
11,30.0,kalman,postPairDistanceIncrease,30,-0.006155380395616523,-0.007483564900061636,-0.004892081544453186,1.1050681676106133,1.0077819140054627,1.2277785276105977
11,30.0,kalman,meanPredictionError_vs_hold,30,-0.013571139799621677,-0.026420357662040508,-0.001142244720343992,0.07622425128805368,0.006028277695861235,0.13794548542357218
11,30.0,kalman-gm,eventGODeviation,30,-0.011346387393577621,-0.016409464384302113,-0.0067307546603267735,0.6255890242333031,0.4708160272069702,0.7336085375070504
11,30.0,kalman-gm,postPairDistanceDeviation,30,-0.003987339968576107,-0.00519441498556123,-0.002849009178461241,0.7148361866941639,0.6124486978857159,0.7978874105449196
11,30.0,kalman-gm,eventGOLoss,30,0.0020525114522326688,-0.006015671235505031,0.009950173024656823,-7.916114803724517,-15.652777881834016,1.1660455874239666
11,30.0,kalman-gm,postPairDistanceIncrease,30,-0.003979500441405209,-0.005196001857960824,-0.002875035973230159,0.7144350110223878,0.614776157925527,0.7965999496951268
11,30.0,kalman-gm,meanPredictionError_vs_hold,30,-0.025262756875809086,-0.033860375699000224,-0.0164119925233927,0.14189189388384016,0.09629894371538007,0.18066940574695015
11,60.0,hold,eventGODeviation,30,-0.01615175535175703,-0.02375265815743972,-0.008895685644312786,0.4789109446091356,0.308672215978666,0.5968909103918815
11,60.0,hold,postPairDistanceDeviation,30,-0.0066720335931873265,-0.009110889673849794,-0.0043521231854991935,0.401623821365783,0.2965537468891147,0.5013177623033539
11,60.0,hold,eventGOLoss,30,0.009624152785118599,-0.003956759426695876,0.023543986090393872,-1.8483507323910073,-15.013916161825888,0.6683903779972256
11,60.0,hold,postPairDistanceIncrease,30,-0.0066720335931873265,-0.009227412232732109,-0.004452435400066245,0.401623821365783,0.29218775715184175,0.4985206382247588
11,60.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
11,60.0,mean,eventGODeviation,30,-0.015814605172480133,-0.023572360274882725,-0.008382204475369203,0.4689142038638597,0.308233796074173,0.5973983635250492
11,60.0,mean,postPairDistanceDeviation,30,-0.009799321932869774,-0.011994327947145092,-0.007750856639727748,0.5898712988332807,0.5199346046538443,0.6582720849858728
11,60.0,mean,eventGOLoss,30,0.0033302806832266967,-0.01027999569242276,0.01610526091015089,-0.6395915440398773,-3.163327082925172,6.968124096928874
11,60.0,mean,postPairDistanceIncrease,30,-0.010003633821293694,-0.012174345026269547,-0.007933022883792806,0.6021698762060118,0.5281781529397302,0.6758786742665946
11,60.0,kalman,eventGODeviation,30,-0.011367895204021863,-0.01902621541632726,-0.004002770009648022,0.33706611521846364,0.13319477479426395,0.48962309722488445
11,60.0,kalman,postPairDistanceDeviation,30,-0.010635716686923646,-0.0134066598354534,-0.00821503051685762,0.6402181762285635,0.5576819829968702,0.7133432036888042
11,60.0,kalman,eventGOLoss,30,0.0013894072232091906,-0.011317542601514095,0.014440364934058456,-0.2668403043828461,-2.7590500467370354,12.816802401369436
11,60.0,kalman,postPairDistanceIncrease,30,-0.011845790717566442,-0.014352159529428933,-0.009553396650157225,0.713058720199819,0.6257087351133318,0.8205987309318755
11,60.0,kalman,meanPredictionError_vs_hold,30,-0.17386364004906024,-0.2060234518680051,-0.14550806322150772,0.5138804761297997,0.46961772601437773,0.5552659332675571
11,60.0,kalman-gm,eventGODeviation,30,-0.015661158606406374,-0.024186106397209865,-0.0073354426801814894,0.46436440489124114,0.26881439587548783,0.6042410311993502
11,60.0,kalman-gm,postPairDistanceDeviation,30,-0.009187832061366199,-0.011806865627871563,-0.00681512853827596,0.5530625964354836,0.4673256005804788,0.6343451301980882
11,60.0,kalman-gm,eventGOLoss,30,0.0061332937082078055,-0.007429960311440298,0.02003319474204095,-1.1779195707557915,-9.511583058225554,2.7073294520757734
11,60.0,kalman-gm,postPairDistanceIncrease,30,-0.00919694324637092,-0.011874039959498737,-0.00689104467124701,0.5536110452536225,0.4681659902976731,0.6347941283098307
11,60.0,kalman-gm,meanPredictionError_vs_hold,30,-0.0318247325867795,-0.041215771028058304,-0.022379013617372604,0.09406284562881045,0.06869069738743129,0.11587403831007068
13,3.0,hold,eventGODeviation,30,-0.002296800796037972,-0.003072362060276876,-0.0016327681968857856,0.8256368518994959,0.7418353166643885,0.8877649215962445
13,3.0,hold,postPairDistanceDeviation,30,-0.00021658543731186626,-0.00030086456505524595,-0.0001429821404528665,0.8744935740042591,0.8203290284432654,0.9153359052210119
13,3.0,hold,eventGOLoss,30,-6.238678798873895e-05,-0.001170430220345084,0.0011194883868261942,0.33249998892960875,-5.93613299714484,1.1065580828637043
13,3.0,hold,postPairDistanceIncrease,30,-6.062022040473826e-05,-0.00017508709292061653,5.6634932743785075e-05,0.7163777892992974,-4.05814968874259,0.9014492378975856
13,3.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
13,3.0,mean,eventGODeviation,30,-0.0024240098851892947,-0.003154880774284824,-0.0017796799249038691,0.8713650282746853,0.8104030486421354,0.9146740062469599
13,3.0,mean,postPairDistanceDeviation,30,-0.00022060563325748586,-0.00030576319732387205,-0.00014329674310269982,0.8907256695888762,0.813505063840089,0.9401898769303025
13,3.0,mean,eventGOLoss,30,-9.522196693745479e-05,-0.0012547006446274594,0.0011444085228133507,0.5075001290060688,-5.035511410298198,1.1590580656156226
13,3.0,mean,postPairDistanceIncrease,30,-6.622172785225918e-05,-0.00017895672548542887,5.492837814607713e-05,0.7825734496780731,-3.621261150034661,0.9545164420869445
13,3.0,kalman,eventGODeviation,30,-0.0024227572032091203,-0.003198027286041157,-0.0017816105060829994,0.8709147234818942,0.809416367975386,0.9147204689586089
13,3.0,kalman,postPairDistanceDeviation,30,-0.0002206097315173826,-0.0003062422343497313,-0.00014309831346612922,0.8907422168784298,0.8130328371852379,0.9402208652224767
13,3.0,kalman,eventGOLoss,30,-9.781095034652653e-05,-0.0012478140585148547,0.0011481471128937874,0.5212985145714658,-4.993831263942745,1.158015015106945
13,3.0,kalman,postPairDistanceIncrease,30,-6.644988251880138e-05,-0.00017720646888131876,5.090229279323688e-05,0.7852696611821645,-3.374342660776471,0.9581186647509203
13,3.0,kalman,meanPredictionError_vs_hold,30,-0.0004013137623879328,-0.003687110592888866,0.0028072919483981373,0.0163638608087562,-0.12492114903265655,0.1488242521908508
13,3.0,kalman-gm,eventGODeviation,30,-0.002425237567658995,-0.003244077453695945,-0.0017598005133294243,0.8718063464295573,0.7920148270078614,0.9263179500811881
13,3.0,kalman-gm,postPairDistanceDeviation,30,-0.0002243872917617607,-0.0003116337998018881,-0.00015101508323715066,0.9059946373556474,0.857070726800567,0.9423761845677632
13,3.0,kalman-gm,eventGOLoss,30,-0.00015120275504238936,-0.0012779875107913842,0.0011144249480563916,0.8058583555671373,-2.948987700209646,1.740887660300528
13,3.0,kalman-gm,postPairDistanceIncrease,30,-7.39251394876428e-05,-0.00018204848110711538,4.335283318818625e-05,0.8736083050542712,-1.8520383899325492,1.0140240093720403
13,3.0,kalman-gm,meanPredictionError_vs_hold,30,-0.0032349241957432143,-0.0059831682000646225,1.6468058918970781e-06,0.13190638903344787,-0.0023904084607103172,0.2483405992343308
13,6.0,hold,eventGODeviation,30,-0.003434778279435088,-0.004964125127765582,-0.0022134922583317497,0.731236857091152,0.6079062737825146,0.8211448849390438
13,6.0,hold,postPairDistanceDeviation,30,-0.00046053956416647703,-0.0006011420387890983,-0.00032585367524376555,0.8440837379757734,0.7920386756280696,0.890092552336472
13,6.0,hold,eventGOLoss,30,0.0003105555861193272,-0.0016245303711213766,0.002494316583827172,-1.3838475510629993,-12.038362481599414,0.8738613841522048
13,6.0,hold,postPairDistanceIncrease,30,-0.0003239015695032965,-0.0005142242955535587,-0.00013640471011475047,0.8017480851622008,0.6416921523602018,0.8800310912312473
13,6.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
13,6.0,mean,eventGODeviation,30,-0.00382303827762157,-0.005201402561851336,-0.002642685758022998,0.8138943091042682,0.7289174647953947,0.8727444893055404
13,6.0,mean,postPairDistanceDeviation,30,-0.0004894714188619719,-0.0006482926024888837,-0.00035326985918780247,0.8971104700050709,0.8501078569707954,0.9310964506508143
13,6.0,mean,eventGOLoss,30,1.4941646444145146e-05,-0.002022788892341884,0.0021790594138523154,-0.06658054713797526,-7.190441705509821,1.083328910066656
13,6.0,mean,postPairDistanceIncrease,30,-0.00038451787934284633,-0.0005851067453895585,-0.00018970000354390077,0.9517906132610439,0.8702553574506181,1.0230218877149895
13,6.0,kalman,eventGODeviation,30,-0.0038119367402046443,-0.005229265807043468,-0.0026074616171808626,0.8115308804724303,0.7264990068744154,0.8718491351192411
13,6.0,kalman,postPairDistanceDeviation,30,-0.00048722398999272236,-0.0006438458395534627,-0.00034720874409513474,0.8929913490686878,0.8473241165103099,0.9253191746701078
13,6.0,kalman,eventGOLoss,30,8.48423921487103e-06,-0.001976521056893987,0.0022813307149958926,-0.03780609393263535,-7.282650262525312,1.0823438787051785
13,6.0,kalman,postPairDistanceIncrease,30,-0.0003923877550986882,-0.0005876630198449243,-0.00019758756557949097,0.9712707838183723,0.8962486924310445,1.04612716541819
13,6.0,kalman,meanPredictionError_vs_hold,30,-0.002896260051387397,-0.007858197384154787,0.0019263253009123066,0.07094140969325537,-0.05494234978685953,0.19164580913821835
13,6.0,kalman-gm,eventGODeviation,30,-0.0038583227310350784,-0.005317020467824724,-0.00264203441105413,0.8214060873674395,0.7206260124813849,0.8886945081360291
13,6.0,kalman-gm,postPairDistanceDeviation,30,-0.0004939577947364128,-0.0006553473016869929,-0.00036112927670857496,0.9053331661916973,0.8672235709798383,0.9376593343017993
13,6.0,kalman-gm,eventGOLoss,30,-3.208072597231419e-05,-0.0020551008865982304,0.0021780608213074607,0.1429529400126516,-6.524416434838994,1.2192018296362905
13,6.0,kalman-gm,postPairDistanceIncrease,30,-0.000365524665727574,-0.0005611141813955117,-0.00018204249698091607,0.904777032343628,0.8151880068119658,0.9605282942399276
13,6.0,kalman-gm,meanPredictionError_vs_hold,30,-0.006366367617974713,-0.01063862848230241,-0.0011988098633753128,0.15593872284647542,0.031469658508835964,0.26795413194334966
13,10.2,hold,eventGODeviation,30,-0.004749462648747991,-0.007064047561975152,-0.0026364968523787022,0.6523207765998351,0.48109387228176365,0.7705225700805362
13,10.2,hold,postPairDistanceDeviation,30,-0.0008731089510913943,-0.0011471671664859207,-0.0006085732981087704,0.779699037322401,0.7010455008808032,0.8410016070144544
13,10.2,hold,eventGOLoss,30,0.0008318144418750197,-0.0023618835733752682,0.0040465804831979965,-9.188933910978585,-14.628799338757512,0.9254722283625698
13,10.2,hold,postPairDistanceIncrease,30,-0.0008086524718461138,-0.0011236976382325416,-0.0005137115549865705,0.7726222842880381,0.6781383461911736,0.8453389778797613
13,10.2,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
13,10.2,mean,eventGODeviation,30,-0.005598797184779732,-0.007769425106287348,-0.0037283293096281524,0.7689736708558487,0.6629460716146762,0.8413376609758457
13,10.2,mean,postPairDistanceDeviation,30,-0.0010023958979355088,-0.001317797651070388,-0.0007301223841060819,0.8951541679412104,0.8520857286818884,0.930359751166629
13,10.2,mean,eventGOLoss,30,0.00031861429260724214,-0.0028994586190766803,0.003617568201016308,-3.5196860387055313,-8.421058089529938,1.175099176019919
13,10.2,mean,postPairDistanceIncrease,30,-0.0010066827599101498,-0.0013373069850892024,-0.000701811385812584,0.9618291671569625,0.9099808210061712,1.0182953052750185
13,10.2,kalman,eventGODeviation,30,-0.005536515029996536,-0.007682360679373065,-0.0036159447201767362,0.7604194518670552,0.6530122534766686,0.8359369264851543
13,10.2,kalman,postPairDistanceDeviation,30,-0.0009694858682548106,-0.001300544129136224,-0.0006836023113707454,0.8657650310778017,0.8001360655031728,0.9104765184795237
13,10.2,kalman,eventGOLoss,30,0.0001929871555406204,-0.002931562253528614,0.0034494542688356666,-2.131901213368149,-6.667302637454714,1.5227420436481267
13,10.2,kalman,postPairDistanceIncrease,30,-0.0010831231397663394,-0.0014088960690894757,-0.0007790567226499769,1.0348636819238617,0.9698288737955446,1.1296199968410605
13,10.2,kalman,meanPredictionError_vs_hold,30,-0.006354732873275991,-0.012992567954370305,0.0002878727496924166,0.0980366353748853,-0.004569129304654617,0.19097420685870067
13,10.2,kalman-gm,eventGODeviation,30,-0.005641071066904159,-0.007894414369225559,-0.0036039646266640218,0.7747798290797829,0.6554147710874908,0.8519574171502006
13,10.2,kalman-gm,postPairDistanceDeviation,30,-0.0009753422464339102,-0.0012732093078354687,-0.000700690181672282,0.8709948622721012,0.8118815661506408,0.9175821265436874
13,10.2,kalman-gm,eventGOLoss,30,0.0002746032628087436,-0.002893597618061765,0.0037528463433566897,-3.033502553767582,-7.067183257385398,1.243054233476387
13,10.2,kalman-gm,postPairDistanceIncrease,30,-0.0009179052096031843,-0.0012557317217509179,-0.0006026754916990481,0.8770071748923833,0.8137956654838966,0.9301861413834803
13,10.2,kalman-gm,meanPredictionError_vs_hold,30,-0.01124066446482953,-0.01715025130555227,-0.004611621608454737,0.1734135715041979,0.06592692740402407,0.2675329514352281
13,18.0,hold,eventGODeviation,30,-0.0069812130883484015,-0.01047324656832899,-0.003652807105933652,0.5865697439079365,0.4064346045720958,0.7100495031191548
13,18.0,hold,postPairDistanceDeviation,30,-0.0019200584078263088,-0.002540193977786172,-0.001332781991005803,0.686432830962897,0.5800775957675781,0.7727543994279533
13,18.0,hold,eventGOLoss,30,0.0021013789932648724,-0.003259957243989474,0.007385897619881112,-4.157729633487423,-30.201173655982966,0.6499974671612071
13,18.0,hold,postPairDistanceIncrease,30,-0.001894495517194537,-0.002546081614523514,-0.0012996606990973247,0.6855315492799825,0.5807186892543302,0.772439802095232
13,18.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
13,18.0,mean,eventGODeviation,30,-0.008123051984325785,-0.011736397442243396,-0.004787456443277923,0.6825083924381486,0.5327696306600653,0.7825763816089818
13,18.0,mean,postPairDistanceDeviation,30,-0.002451546115394235,-0.0031294164160527837,-0.0018177106184592818,0.8764429943208208,0.8319167807575124,0.9128552457530715
13,18.0,mean,eventGOLoss,30,0.0008661897710549838,-0.004707728300685282,0.006276921629917134,-1.7138188260574518,-15.32010311611953,0.973238501897939
13,18.0,mean,postPairDistanceIncrease,30,-0.0026420382553079902,-0.003321195502271834,-0.0020279167889837284,0.9560331824381322,0.9036490768425954,1.0120635894964365
13,18.0,kalman,eventGODeviation,30,-0.007549294674091086,-0.011123228109507758,-0.004226002584522844,0.6343006276456126,0.46744674426898314,0.7468525126235583
13,18.0,kalman,postPairDistanceDeviation,30,-0.0022741008940907856,-0.0029958911027631414,-0.0015488047975249191,0.8130052233115217,0.6930159584070079,0.8823485949256398
13,18.0,kalman,eventGOLoss,30,0.0002883327918744838,-0.005301845969502683,0.0058163118915715885,-0.5704871881393163,-9.595646083611092,1.7135548718236773
13,18.0,kalman,postPairDistanceIncrease,30,-0.0031077902250908522,-0.003807310643729945,-0.0024846113751677773,1.1245675846193874,1.0407918628837587,1.2544678107588643
13,18.0,kalman,meanPredictionError_vs_hold,30,-0.010890741796343917,-0.020438830626058883,-0.0018407901492956832,0.09814222956264683,0.015135227704968725,0.17621363874537563
13,18.0,kalman-gm,eventGODeviation,30,-0.008359953025610633,-0.011836462582051543,-0.005114793398652383,0.7024130968726686,0.5568823994290109,0.7967247524113565
13,18.0,kalman-gm,postPairDistanceDeviation,30,-0.0022075088061414183,-0.0028542240341151285,-0.00162573507253853,0.7891981374101277,0.70186717202071,0.8612788577228777
13,18.0,kalman-gm,eventGOLoss,30,0.0010860659300808023,-0.004438902846951883,0.006396077858996376,-2.1488596373576008,-16.25537766379052,0.8342307538149784
13,18.0,kalman-gm,postPairDistanceIncrease,30,-0.0021858984210825477,-0.0028397400769816505,-0.001563827644466508,0.7909769738555217,0.6961904687899727,0.864589320667177
13,18.0,kalman-gm,meanPredictionError_vs_hold,30,-0.019288527630623997,-0.02676060322659086,-0.011536409253065321,0.17381911554322715,0.10202177648806966,0.23296590161646702
13,30.0,hold,eventGODeviation,30,-0.009321019407132996,-0.014376449985048218,-0.004437736304962443,0.5048362630988549,0.31769488170258464,0.6335523180158934
13,30.0,hold,postPairDistanceDeviation,30,-0.0036680905913282816,-0.0048821752008129694,-0.002528075841910278,0.5822491292102366,0.47132750014569214,0.6825442257210549
13,30.0,hold,eventGOLoss,30,0.00474816709091293,-0.00350989546158562,0.013225966098921703,-11.446341617494312,-36.56836598432767,0.4955036493889606
13,30.0,hold,postPairDistanceIncrease,30,-0.003667584522850446,-0.00484894239871307,-0.002541613576217708,0.5822155685625606,0.4699787693396377,0.6795607293455033
13,30.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
13,30.0,mean,eventGODeviation,30,-0.010859567704732034,-0.016860842119341225,-0.00527693282718967,0.5881656650913683,0.37222466655394865,0.7289922291889224
13,30.0,mean,postPairDistanceDeviation,30,-0.005318312106593715,-0.006733848840303395,-0.003976225186586609,0.8441946881718432,0.7795139630823525,0.8946480530932164
13,30.0,mean,eventGOLoss,30,0.002257571893501167,-0.0071168807676318955,0.010812694879379336,-5.442297759175827,-21.99598147080671,1.0354768186978942
13,30.0,mean,postPairDistanceIncrease,30,-0.006112140214855033,-0.007540164183680823,-0.004840268711123601,0.9702798035476998,0.8958974921109597,1.0468156120980292
13,30.0,kalman,eventGODeviation,30,-0.008306409794077572,-0.014435144348769474,-0.002908729742530472,0.44988393404704535,0.18636514281090688,0.6071135904144753
13,30.0,kalman,postPairDistanceDeviation,30,-0.004891114501810715,-0.006404524467936904,-0.0034241901544469675,0.7763840855728681,0.659395666004983,0.8533953247346249
13,30.0,kalman,eventGOLoss,30,0.0005909396238237267,-0.009081665803936986,0.009857881987631018,-1.424570087801907,-10.133008557953701,3.485282931626456
13,30.0,kalman,postPairDistanceIncrease,30,-0.00712514657117465,-0.00863748222401392,-0.005733927321519686,1.1310908409014429,1.0351404664321135,1.2580758442738673
13,30.0,kalman,meanPredictionError_vs_hold,30,-0.01475170657386734,-0.028330068565698682,-0.0019320674692125236,0.08218854648692904,0.012818646028028732,0.14529923475527168
13,30.0,kalman-gm,eventGODeviation,30,-0.01065500892375246,-0.016123541082458885,-0.005274843655007163,0.577086545301664,0.3757335827430315,0.7082422061297573
13,30.0,kalman-gm,postPairDistanceDeviation,30,-0.0044091033900577085,-0.005656177560783656,-0.003241881866865691,0.6998727391106705,0.5933273671878236,0.7833900274096387
13,30.0,kalman-gm,eventGOLoss,30,0.0029257730530420282,-0.00564004875067928,0.011129173343769274,-7.053121176900148,-25.069483924062705,0.7722494654409555
13,30.0,kalman-gm,postPairDistanceIncrease,30,-0.004408597321579873,-0.005682182564384509,-0.0032758475357434085,0.6998486279334953,0.5966487487248405,0.7851167584911365
13,30.0,kalman-gm,meanPredictionError_vs_hold,30,-0.026370350364579694,-0.03535117855429355,-0.01726850157134582,0.14692135828239078,0.09892517948625228,0.18604464227619716
13,60.0,hold,eventGODeviation,30,-0.015513112090142243,-0.02395584600711143,-0.007391769801003839,0.4469855196410261,0.25789305223662223,0.5841364744347914
13,60.0,hold,postPairDistanceDeviation,30,-0.007245527372689868,-0.00964506449546094,-0.00491537434550643,0.38144986660589486,0.27957086375492807,0.47848656909989207
13,60.0,hold,eventGOLoss,30,0.012140867988724869,-0.0011650329165308762,0.025149984920397956,-2.854557669913964,-29.519035737906847,0.09172848661251685
13,60.0,hold,postPairDistanceIncrease,30,-0.007245527372689868,-0.009669507742357858,-0.004959657769491767,0.38144986660589486,0.27736798626621495,0.4791864963156224
13,60.0,hold,meanPredictionError_vs_hold,30,0.0,0.0,0.0,0.0,0.0,0.0
13,60.0,mean,eventGODeviation,30,-0.015020953418564393,-0.02366740156419087,-0.00680059273142634,0.4328047544739354,0.24301585161912145,0.5671379544293901
13,60.0,mean,postPairDistanceDeviation,30,-0.011561009588567447,-0.01390846699475171,-0.009317599569026648,0.6086438348174167,0.5386469196435758,0.6801526579130021
13,60.0,mean,eventGOLoss,30,0.004990868588804948,-0.009344577456217688,0.01790534731501556,-1.1734517023771835,-8.338330387893736,3.2116149446187956
13,60.0,mean,postPairDistanceIncrease,30,-0.011811814147107549,-0.014090023700229543,-0.009611042970187755,0.6218477550399629,0.550651348943889,0.6974153528397588
13,60.0,kalman,eventGODeviation,30,-0.011499389165746604,-0.020785122863378958,-0.0024073303151171876,0.33133651145806303,0.07942548956065211,0.5051860743890888
13,60.0,kalman,postPairDistanceDeviation,30,-0.012569588341746091,-0.015139851624951324,-0.010222041741457579,0.6617417269476216,0.5953243321824068,0.727472658752714
13,60.0,kalman,eventGOLoss,30,0.0025196032623296862,-0.01216084577124361,0.016759589580733456,-0.5924084525342781,-5.049711479952905,8.2367436883842
13,60.0,kalman,postPairDistanceIncrease,30,-0.013853819862152722,-0.01631049868459327,-0.011584289239847312,0.7293517043795796,0.6446741685448651,0.830384715323202
13,60.0,kalman,meanPredictionError_vs_hold,30,-0.17402566585612841,-0.20500595826697474,-0.14525693341704737,0.5137135576021622,0.47025014272857807,0.5541322565033203
13,60.0,kalman-gm,eventGODeviation,30,-0.014371564468169675,-0.023944017697651813,-0.004974034630909857,0.4140936502316233,0.18025560471130397,0.5749677469265593
13,60.0,kalman-gm,postPairDistanceDeviation,30,-0.010090925311403301,-0.012589712916227973,-0.0076002221052969355,0.5312494061472086,0.44226766694827085,0.6173794268837782
13,60.0,kalman-gm,eventGOLoss,30,0.009636313715698381,-0.00404164658342327,0.02262935465023335,-2.265687531763781,-23.39215088673998,0.5359900268523073
13,60.0,kalman-gm,postPairDistanceIncrease,30,-0.010103661097159313,-0.012756064306668806,-0.00775838023460418,0.5319198975452624,0.4424904141098047,0.6147359580313865
13,60.0,kalman-gm,meanPredictionError_vs_hold,30,-0.0326054498405942,-0.04219625292673236,-0.022828747969071465,0.09624937535752932,0.06945688752924067,0.11879288791752313
