profile,N,nNeurons,nSteps,seed,k,policy,strengthMode,meanGO,meanPairDistanceNorm,meanNearestDistanceNorm,meanInputAmplitude,meanVisibleNeighbors,meanAngularCoverage,meanInputConcentration,meanFieldPeak,meanBumpConcentration,meanSpeed,socialUnionLccFraction,socialAlgebraicConnectivity
pilot,20,60,2000,5,10,balanced,original,0.107223048428005,0.391584633704037,0.105790375932476,0.12,10,0.813207574689172,0.141322889139312,0.029446700282212,0.616701080695477,0.954129091264169,1,7.52563188637724
pilot,20,60,2000,5,10,balanced,fixed-total,0.104114127246506,0.390439358024996,0.106766341773347,0.228000000000001,10,0.811297083879608,0.131195285750636,0.0553137688338764,0.615476674908982,0.954048789430059,1,8.04768935337299
pilot,20,60,2000,5,15,random,original,0.119490202672061,0.393698463311918,0.104150100043737,0.18,15,0.788138100083043,0.185501163957542,0.0516826048449737,0.615514225439669,0.954055677045643,1,15.6743232170212
pilot,20,60,2000,5,15,random,fixed-total,0.084085604559179,0.32529858119264,0.0870564917477254,0.228000000000001,15,0.669362808509323,0.391673865341058,0.0905351995229906,0.612507114048532,0.95344031145421,1,15.6743232170212
pilot,20,60,2000,5,15,nearest,original,0.081278653254644,0.393533400559025,0.0991544816077555,0.18,15,0.778534289798077,0.171455330373007,0.0526018916800387,0.615883217221661,0.954078701188953,1,12.2703297553296
pilot,20,60,2000,5,15,nearest,fixed-total,0.167579748367061,0.291737141033855,0.0873491768840099,0.228000000000001,15,0.666955150625734,0.526096968771034,0.106250550198407,0.615526684121279,0.953897309552309,1,10.0278040531705
pilot,20,60,2000,5,15,balanced,original,0.101381106662579,0.389429558617015,0.0953268480786336,0.18,15,0.806633807210028,0.156257848499784,0.0489286397452487,0.615520538386682,0.954056834386413,1,13.1568652608599
pilot,20,60,2000,5,15,balanced,fixed-total,0.123043976596995,0.381813735525526,0.125630696620605,0.228000000000001,15,0.806725617670186,0.190876085821594,0.062659025211142,0.613191543549216,0.953634989497263,1,12.1975526693205
pilot,20,60,2000,6,19,all,original,0.113750387258416,0.342439007335292,0.100228096049022,0.228000000000001,19,0.771831480712772,0.335847551470255,0.0784151932675246,0.615071973102675,0.953970765334847,1,20
pilot,20,60,2000,6,0,random,original,0.163853862465729,0.362863268042781,0.104211562439845,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,6,0,random,fixed-total,0.163853862465729,0.362863268042781,0.104211562439845,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,6,0,nearest,original,0.163853862465729,0.362863268042781,0.104211562439845,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,6,0,nearest,fixed-total,0.163853862465729,0.362863268042781,0.104211562439845,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,6,0,balanced,original,0.163853862465729,0.362863268042781,0.104211562439845,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,6,0,balanced,fixed-total,0.163853862465729,0.362863268042781,0.104211562439845,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,6,1,random,original,0.168318962048414,0.360069794423146,0.100442127806559,0.012,1,0,1,0.0119662584817591,0.636910753643249,0.955366130464872,1,1.00237695931308
pilot,20,60,2000,6,1,random,fixed-total,0.284070134161327,0.119463269638455,0.0476458949403759,0.228000000000001,1,0,1,0.227349310572612,0.616431857833241,0.95345948783518,1,1.00237695931308
pilot,20,60,2000,6,1,nearest,original,0.177013387268015,0.360891675402825,0.104355081359469,0.012,1,0,1,0.0119655593456185,0.636910753643249,0.955366130464872,1,0.0751223530446279
pilot,20,60,2000,6,1,nearest,fixed-total,0.713865499751154,0.362577501745292,0.0113330556700098,0.228000000000001,1,0,1,0.227408022574484,0.587668302673193,0.946863582453393,0.2,-7.76885866495441e-17
pilot,20,60,2000,6,1,balanced,original,0.177013387268015,0.360891675402825,0.104355081359469,0.012,1,0,1,0.0119655593456185,0.636910753643249,0.955366130464872,1,0.0751223530446279
pilot,20,60,2000,6,1,balanced,fixed-total,0.713865499751154,0.362577501745292,0.0113330556700098,0.228000000000001,1,0,1,0.227408022574484,0.587668302673193,0.946863582453393,0.2,-7.76885866495441e-17
pilot,20,60,2000,6,2,random,original,0.135852091197762,0.356050676783787,0.0980390501181789,0.024,2,0.234965195200307,0.664671505756316,0.0146834028569238,0.636910753643249,0.955366130464872,1,2.02567674258749
pilot,20,60,2000,6,2,random,fixed-total,0.226507951311103,0.136759646033337,0.0362092408110165,0.228000000000001,2,0.171207878046111,0.757295821172179,0.166875962522311,0.62060564726868,0.953986803108386,1,2.02567674258749
pilot,20,60,2000,6,2,nearest,original,0.179292399973716,0.363675851493375,0.106121974744337,0.024,2,0.225487638201486,0.687063956843603,0.0146268781096108,0.636910753643249,0.955366130464872,1,0.13604947914332
pilot,20,60,2000,6,2,nearest,fixed-total,0.361949463575761,0.302406755140029,0.0363906041207168,0.228000000000001,2,0.144784768131372,0.806400091605668,0.169134806949257,0.616762377221541,0.953104719161143,0.8,3.10517973174531e-16
pilot,20,60,2000,6,2,balanced,original,0.150296383161286,0.35256827907151,0.0962213782533924,0.024,2,0.46746208216093,0.101118306919317,0.0119823111147835,0.636910753643249,0.955366130464872,1,0.883684612346311
pilot,20,60,2000,6,2,balanced,fixed-total,0.209703492902681,0.374323269666194,0.101675160656974,0.228000000000001,2,0.469711156383568,0.0946263570760591,0.11383491405445,0.59936734151079,0.94926069068412,1,0.858639212234014
pilot,20,60,2000,6,3,random,original,0.16479778460226,0.362006835428696,0.104352835154196,0.0359999999999998,3,0.36744279991699,0.561403648577619,0.0187042277865172,0.636910753643249,0.955366130464872,1,3.06056666011697
pilot,20,60,2000,6,3,random,fixed-total,0.37074618128494,0.138671529668588,0.043410025545544,0.228000000000001,3,0.259925528638879,0.714506410175761,0.148731505991806,0.617829039986551,0.953870691581869,1,3.06056666011697
pilot,20,60,2000,6,3,nearest,original,0.178652691382855,0.352787518654622,0.0976881694691565,0.0359999999999998,3,0.352358994030546,0.586176309227597,0.0193672301326999,0.63682207168924,0.955360481195948,1,0.411097798833299
pilot,20,60,2000,6,3,nearest,fixed-total,0.332947458275259,0.290896254081536,0.0622362682675306,0.228000000000001,3,0.294867314132329,0.665505282864123,0.140934040238771,0.621961559171615,0.954048855046451,1,0.297736169972156
pilot,20,60,2000,6,3,balanced,original,0.163562355637964,0.357537989740019,0.0946356854506437,0.0359999999999998,3,0.519959838697092,0.293336851691424,0.0120202548594631,0.636910753643249,0.955366130464872,1,1.73519224458665
pilot,20,60,2000,6,3,balanced,fixed-total,0.0366916005994163,0.383980405151216,0.107720551273032,0.228000000000001,3,0.518420490390187,0.296108682174349,0.0760424978805474,0.60833496606937,0.952609358442849,1,1.9664171741626
pilot,20,60,2000,6,4,random,original,0.167086870409764,0.353297797521471,0.0951929705227361,0.048,4,0.444310277374572,0.502125475501546,0.0237770448451415,0.636910753643249,0.955366130464872,1,4.11600817757649
pilot,20,60,2000,6,4,random,fixed-total,0.168781052596269,0.225364862535416,0.0457162611730602,0.228000000000001,4,0.359845285846025,0.616272371885886,0.136786370438731,0.616790277556107,0.953820892940937,1,4.11600817757649
pilot,20,60,2000,6,4,nearest,original,0.22752119701817,0.346340785222153,0.0925760879850127,0.048,4,0.402048022390351,0.574864109121139,0.0256741426965448,0.636732000633825,0.955354752792568,1,0.6215960098099
pilot,20,60,2000,6,4,nearest,fixed-total,0.342271847202749,0.282047016427249,0.0491512304730518,0.228000000000001,4,0.333505997298606,0.652653727790273,0.140915726664772,0.615941311776563,0.953359967904886,1,0.190251963692323
pilot,20,60,2000,6,4,balanced,original,0.135464106049499,0.354603744300756,0.100789103676755,0.048,4,0.673328893761233,0.135512868048543,0.0125161231593826,0.636202252057828,0.955322663444092,1,2.37144139467978
pilot,20,60,2000,6,4,balanced,fixed-total,0.177576238904095,0.376750205153128,0.112337209074548,0.228000000000001,4,0.69240418470029,0.103824776776486,0.058488584301076,0.614910752320856,0.953939653792294,1,2.47974770097679
pilot,20,60,2000,6,5,random,original,0.163017173409401,0.361324353184529,0.0972912548692737,0.0600000000000001,5,0.516837325803111,0.445434595030057,0.026921932181998,0.635086198120779,0.955254219532678,1,5.14202103205887
pilot,20,60,2000,6,5,random,fixed-total,0.073064555391963,0.268178778896759,0.0621318521720716,0.228000000000001,5,0.451741210116271,0.492467011462214,0.125060412094957,0.613861149966625,0.953266386057627,1,5.14202103205887
pilot,20,60,2000,6,5,nearest,original,0.204062714896454,0.355003379606801,0.099292953138735,0.0600000000000001,5,0.483670985775456,0.51361082012969,0.0279487012539116,0.636355560464442,0.955331547533795,1,1.06388543838494
pilot,20,60,2000,6,5,nearest,fixed-total,0.135998640382847,0.257312795228799,0.0694312350440334,0.228000000000001,5,0.388794099998834,0.624747958910297,0.130252929403303,0.617734235752909,0.953717327013874,1,1.47010530297297
pilot,20,60,2000,6,5,balanced,original,0.163174792887041,0.353948816352852,0.10145298787425,0.0600000000000001,5,0.695787879065305,0.203036101505575,0.0152877634898657,0.633194343897836,0.95513843986629,1,3.23006013618907
pilot,20,60,2000,6,5,balanced,fixed-total,0.185344705836252,0.376138450965888,0.101689851009611,0.228000000000001,5,0.725577379332344,0.172246978767822,0.0574267870991664,0.615035113195042,0.953968478648738,1,3.3317589573554
pilot,20,60,2000,6,7,random,original,0.145833507702411,0.356503466584482,0.107651357246915,0.0839999999999997,7,0.582190218483027,0.418342104443394,0.0347082987642485,0.630108009530277,0.954948917996246,1,7.24495341276714
pilot,20,60,2000,6,7,random,fixed-total,0.166979834290536,0.233309558496773,0.0765906169942853,0.228000000000001,7,0.482060923968489,0.576514191914546,0.123737534836928,0.616888879043072,0.953938889324123,1,7.24495341276714
pilot,20,60,2000,6,7,nearest,original,0.230461733168262,0.342756431629029,0.0841527280605028,0.0839999999999997,7,0.542969637448509,0.461853321495328,0.0394296042853786,0.630679293110163,0.954982830549985,1,2.59904600355762
pilot,20,60,2000,6,7,nearest,fixed-total,0.229165917536348,0.324385610157926,0.0680131556345627,0.228000000000001,7,0.44644617393695,0.616026231044009,0.131595419927726,0.618366869598781,0.953867447667513,1,0.678928810161739
pilot,20,60,2000,6,7,balanced,original,0.161137922218851,0.359984488782127,0.106631863935522,0.0839999999999997,7,0.749158196836651,0.168179205990294,0.0205731925701939,0.626746937062093,0.954743898901936,1,5.1397630811715
pilot,20,60,2000,6,7,balanced,fixed-total,0.146767311239126,0.380373496022235,0.105911537601948,0.228000000000001,7,0.770744921834132,0.142618866677023,0.0529893767340765,0.615181033774477,0.953995262085825,1,4.84296050037605
pilot,20,60,2000,6,10,random,original,0.171743698660512,0.373219144934951,0.117068105042107,0.12,10,0.700127499368396,0.315858830071435,0.0408639266990657,0.616765995649642,0.954132531843015,1,10.4103884747138
pilot,20,60,2000,6,10,random,fixed-total,0.168133241939413,0.303591429346766,0.0929308277396213,0.228000000000001,10,0.608291342606419,0.488026972185387,0.103796752679401,0.614007474759651,0.953733963763857,1,10.4103884747138
pilot,20,60,2000,6,10,nearest,original,0.108907976968288,0.359401144468186,0.113596644214496,0.12,10,0.678445775423969,0.401399937434232,0.0478363526360388,0.621795632678873,0.954440167252294,1,5.6956149862856
pilot,20,60,2000,6,10,nearest,fixed-total,0.226163446604013,0.270544843331365,0.0699789775556509,0.228000000000001,10,0.504903041412046,0.626731071218592,0.123676938690904,0.620579244972618,0.954148064657669,1,4.64629855463941
pilot,20,60,2000,6,10,balanced,original,0.193218818372704,0.361821732206596,0.112459876366722,0.12,10,0.783761239467262,0.194282837792923,0.0306140104055326,0.618274341965573,0.954225335944443,1,7.53518777478855
pilot,20,60,2000,6,10,balanced,fixed-total,0.207640386088064,0.360998652977568,0.122807522047885,0.228000000000001,10,0.814408258291874,0.157844351201701,0.0565757350552907,0.615077526767469,0.953976415708016,1,7.19177145799836
pilot,20,60,2000,6,15,random,original,0.109081469460832,0.354352054659457,0.0988963168209182,0.18,15,0.743121902190541,0.346281527992346,0.0631820478450296,0.615681087616909,0.954062344227453,1,15.6955146003112
pilot,20,60,2000,6,15,random,fixed-total,0.0587432387590983,0.327034778972723,0.0922885762160262,0.228000000000001,15,0.698078830441838,0.389868566589421,0.0932608296599701,0.614986121202281,0.953733034358149,1,15.6955146003112
pilot,20,60,2000,6,15,nearest,original,0.126156180917481,0.35739252983551,0.106402611818459,0.18,15,0.723379029774433,0.351510741370826,0.0656776296830027,0.618101573642252,0.954207925040554,1,11.2241761414852
pilot,20,60,2000,6,15,nearest,fixed-total,0.0790553507507105,0.328517237298901,0.106119938762504,0.228000000000001,15,0.721924181337815,0.474314050849626,0.0960596993820908,0.616665016710107,0.954094984529178,1,9.96954380234527
pilot,20,60,2000,6,15,balanced,original,0.162141842251639,0.357479279494521,0.104148275194652,0.18,15,0.773698807682742,0.266505781211424,0.055176876864169,0.617800855928352,0.954195734439403,1,13.6906239035087
pilot,20,60,2000,6,15,balanced,fixed-total,0.121317036129544,0.326244230415707,0.0875018731206806,0.228000000000001,15,0.716960920436594,0.338304507769394,0.0749686888911086,0.614716164001809,0.953868469869462,1,13.5373610817714
pilot,20,60,2000,7,19,all,original,0.219782870205136,0.276847415131229,0.0813292119421234,0.228000000000001,19,0.709900407991125,0.501930452252386,0.104425159524203,0.615517949231995,0.95395876234951,1,20
pilot,20,60,2000,7,0,random,original,0.21031782287362,0.360847142038728,0.0937290475944496,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,7,0,random,fixed-total,0.21031782287362,0.360847142038728,0.0937290475944496,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,7,0,nearest,original,0.21031782287362,0.360847142038728,0.0937290475944496,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,7,0,nearest,fixed-total,0.21031782287362,0.360847142038728,0.0937290475944496,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,7,0,balanced,original,0.21031782287362,0.360847142038728,0.0937290475944496,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,7,0,balanced,fixed-total,0.21031782287362,0.360847142038728,0.0937290475944496,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,7,1,random,original,0.227980058147958,0.354446129447315,0.0848614127443347,0.012,1,0,1,0.0119668546133376,0.636910753643249,0.955366130464872,1,1.00883055468302
pilot,20,60,2000,7,1,random,fixed-total,0.269560765773933,0.158973736725317,0.0420332737160138,0.228000000000001,1,0,1,0.227349573334356,0.617348584583973,0.953555021493387,1,1.00883055468302
pilot,20,60,2000,7,1,nearest,original,0.232062484222562,0.356075632935041,0.0917268649786766,0.012,1,0,1,0.011968754187403,0.636910753643249,0.955366130464872,1,0.033439522017068
pilot,20,60,2000,7,1,nearest,fixed-total,0.32049079795582,0.348851247909828,0.0116296557756206,0.228000000000001,1,0,1,0.227404218788794,0.587069387953875,0.946910296839067,0.3,-1.28931851523615e-16
pilot,20,60,2000,7,1,balanced,original,0.232062484222562,0.356075632935041,0.0917268649786766,0.012,1,0,1,0.011968754187403,0.636910753643249,0.955366130464872,1,0.033439522017068
pilot,20,60,2000,7,1,balanced,fixed-total,0.32049079795582,0.348851247909828,0.0116296557756206,0.228000000000001,1,0,1,0.227404218788794,0.587069387953875,0.946910296839067,0.3,-1.28931851523615e-16
pilot,20,60,2000,7,2,random,original,0.331241286102981,0.360880103988361,0.0895570950832029,0.024,2,0.233637023872548,0.66414118884436,0.0148571503419214,0.636910753643249,0.955366130464872,1,2.03357792373395
pilot,20,60,2000,7,2,random,fixed-total,0.194014920598345,0.180091064497309,0.0553127509577729,0.228000000000001,2,0.180730618575159,0.747434445995075,0.16207666076499,0.618505839997934,0.953863965471047,1,2.03357792373395
pilot,20,60,2000,7,2,nearest,original,0.194308423414187,0.363676279445805,0.101318143972861,0.024,2,0.24343698473737,0.650959592629108,0.0143344336890815,0.636910753643249,0.955366130464872,1,0.129257325117953
pilot,20,60,2000,7,2,nearest,fixed-total,0.155809334910589,0.365283887837752,0.0387476865821532,0.228000000000001,2,0.160234585991862,0.782763453011376,0.166415673844723,0.613256587807709,0.952357582206167,1,0.00797867924979267
pilot,20,60,2000,7,2,balanced,original,0.210224296657446,0.359939839342233,0.0914006982233781,0.024,2,0.463140518812631,0.11450202401953,0.0119834756742036,0.636792467260625,0.955358853188239,1,0.829449715875395
pilot,20,60,2000,7,2,balanced,fixed-total,0.109777966444324,0.358063608353964,0.108502883209426,0.228000000000001,2,0.46898447214977,0.0968217997435364,0.113847536244228,0.602560422300985,0.949845907394817,1,0.844076578063703
pilot,20,60,2000,7,3,random,original,0.178729117798618,0.357419679877608,0.0938664619265581,0.0359999999999998,3,0.359233641807894,0.5700818020247,0.0193947118716923,0.636910753643249,0.955366130464872,1,3.07259255460655
pilot,20,60,2000,7,3,random,fixed-total,0.133925735597329,0.189568486317348,0.0434849972235898,0.228000000000001,3,0.298575892049058,0.646381657633243,0.148090577881133,0.616278204120363,0.953632880595742,1,3.07259255460655
pilot,20,60,2000,7,3,nearest,original,0.180655482817265,0.362604612739247,0.10600074265054,0.0359999999999998,3,0.384616205689262,0.53508260614235,0.0178247978878403,0.636885638570519,0.955364526865589,1,0.421108358965584
pilot,20,60,2000,7,3,nearest,fixed-total,0.625921629291028,0.362076680316146,0.0316174077488525,0.228000000000001,3,0.316258871405266,0.623666063903462,0.143926277369916,0.621653117815045,0.953718165616125,0.6,5.81993748489237e-16
pilot,20,60,2000,7,3,balanced,original,0.226111434301619,0.36228686539522,0.0865568264849073,0.0359999999999998,3,0.52389069202265,0.285704827557556,0.0120064037022378,0.63679125319593,0.955358781747555,1,1.68085776101274
pilot,20,60,2000,7,3,balanced,fixed-total,0.157939011161167,0.350730776663731,0.104287048649959,0.228000000000001,3,0.520599093412415,0.293222600172611,0.0760647749654599,0.610486071709376,0.952864663423198,1,1.59862492930539
pilot,20,60,2000,7,4,random,original,0.254031395536712,0.35239014799053,0.0793050385640639,0.048,4,0.431871436710983,0.518608456402376,0.0250983446827946,0.636872503103945,0.95536371527243,1,4.11513926682368
pilot,20,60,2000,7,4,random,fixed-total,0.20646990906487,0.231752926255988,0.0515429736451462,0.228000000000001,4,0.37378709864482,0.594546822612265,0.135705080464901,0.615434282439246,0.953670029397347,1,4.11513926682368
pilot,20,60,2000,7,4,nearest,original,0.237630394309673,0.370711865841761,0.0932723923851091,0.048,4,0.440977048774336,0.508321465215304,0.0233756514307563,0.636620209581767,0.955347571147168,1,0.580241163621599
pilot,20,60,2000,7,4,nearest,fixed-total,0.377031838674632,0.333122900017851,0.0744903225849929,0.228000000000001,4,0.33846161054196,0.643298284515715,0.139861554171385,0.620435329840508,0.953924256528212,1,0.392930842329263
pilot,20,60,2000,7,4,balanced,original,0.228976203288926,0.356056390178174,0.0839459675759602,0.048,4,0.679902412297358,0.126243297918482,0.0125755168409633,0.636737162579377,0.955355436585547,1,2.42894318224157
pilot,20,60,2000,7,4,balanced,fixed-total,0.206381157155237,0.345728440020031,0.0942857451925243,0.228000000000001,4,0.677406613861339,0.133637204453726,0.0595231398813896,0.613513132193079,0.953681154501397,1,2.42098421687752
pilot,20,60,2000,7,5,random,original,0.181224260907548,0.349630091061076,0.0940306607496963,0.0600000000000001,5,0.498456582607983,0.474570945903853,0.0284863726613701,0.63468464152839,0.955229207034646,1,5.14333345169019
pilot,20,60,2000,7,5,random,fixed-total,0.414610416679431,0.170179575874717,0.0541070032338921,0.228000000000001,5,0.370122085704449,0.660822156887275,0.133821068534995,0.619455453598479,0.954113860047807,1,5.14333345169019
pilot,20,60,2000,7,5,nearest,original,0.186380442861096,0.362645890099486,0.0886831926965734,0.0600000000000001,5,0.4842689395673,0.487012337591556,0.0279227593229894,0.635599676639091,0.955284581074429,1,1.09470284246866
pilot,20,60,2000,7,5,nearest,fixed-total,0.4413049243554,0.311249137415409,0.0582456266955454,0.228000000000001,5,0.368808278503153,0.639776418545525,0.137820609681427,0.616671837599983,0.953440058727641,1,0.360995016002156
pilot,20,60,2000,7,5,balanced,original,0.24704376523707,0.355845035567897,0.0803098263059365,0.0600000000000001,5,0.700448031235442,0.19736631872237,0.0158829623249649,0.635182983165972,0.955260190642509,1,3.16281114020459
pilot,20,60,2000,7,5,balanced,fixed-total,0.29830709019384,0.355646640500974,0.0852839736014638,0.228000000000001,5,0.705553953333606,0.193289182198623,0.0600063180589806,0.61134017331283,0.953294864468066,1,2.94888445162069
pilot,20,60,2000,7,7,random,original,0.187654680047013,0.334233932274403,0.0969841903824888,0.0839999999999997,7,0.560584176505133,0.458818602774073,0.0383612698378808,0.626323490515265,0.954716644581909,1,7.2724925581179
pilot,20,60,2000,7,7,random,fixed-total,0.248650376308486,0.181063033371811,0.0410372959455031,0.228000000000001,7,0.447508856223555,0.626570780662822,0.126556079687597,0.619661233674239,0.95410648652377,1,7.2724925581179
pilot,20,60,2000,7,7,nearest,original,0.132334611394754,0.349063896010343,0.10532927108322,0.0839999999999997,7,0.580413840693579,0.418348304336732,0.033982063226875,0.627599968041947,0.954793975750255,1,2.95853548187498
pilot,20,60,2000,7,7,nearest,fixed-total,0.266229710774024,0.275501575788241,0.065866670236083,0.228000000000001,7,0.465332640535133,0.606090823064873,0.122810090739186,0.618076409295238,0.953954300471743,1,2.62335654647775
pilot,20,60,2000,7,7,balanced,original,0.22044561170886,0.362521723277717,0.0860279664122684,0.0839999999999997,7,0.736157529888862,0.20228397782147,0.022304113399176,0.62804744579116,0.954823461946168,1,5.03806659547146
pilot,20,60,2000,7,7,balanced,fixed-total,0.190461008956586,0.343000858918665,0.0949382455189263,0.228000000000001,7,0.71720369793124,0.203996387699595,0.0596528879525712,0.613896405893659,0.953757670782756,1,4.71692160072525
pilot,20,60,2000,7,10,random,original,0.217967112200367,0.355630890459217,0.084355224842756,0.12,10,0.65774058301632,0.372918387178902,0.0486409001792952,0.617515085990054,0.954178029170332,1,10.4282809171503
pilot,20,60,2000,7,10,random,fixed-total,0.25818191640926,0.222139829864273,0.0699921517499686,0.228000000000001,10,0.556463195301302,0.56349432724032,0.119202595113358,0.619114684794745,0.954170695417114,1,10.4282809171503
pilot,20,60,2000,7,10,nearest,original,0.188938549157565,0.33064369266467,0.0909302538364868,0.12,10,0.604996023618357,0.465151676945989,0.0500504787561164,0.620681968251435,0.95436699799299,1,4.79561050015951
pilot,20,60,2000,7,10,nearest,fixed-total,0.171847137907958,0.204764739761775,0.0619472329375693,0.228000000000001,10,0.459013131930284,0.657009544673689,0.130004555543028,0.618848828652156,0.95398923540568,1,4.99280759578194
pilot,20,60,2000,7,10,balanced,original,0.20341990962631,0.367398616436861,0.0880820337872057,0.12,10,0.757034016496881,0.189661754433873,0.0327741125195335,0.61801004998438,0.954208835946021,1,7.14124346760276
pilot,20,60,2000,7,10,balanced,fixed-total,0.183026026610632,0.294040236871714,0.0802808993540438,0.228000000000001,10,0.675732220740167,0.347699578854729,0.0751207308625265,0.611424098678152,0.953292049742976,1,8.05908043700911
pilot,20,60,2000,7,15,random,original,0.253660492831695,0.322860861715295,0.0950102442999398,0.18,15,0.679517640230384,0.470397596099711,0.0735642434046183,0.617139337420692,0.954144448355658,1,15.7012423328153
pilot,20,60,2000,7,15,random,fixed-total,0.328010081761672,0.236702058775903,0.0793624014974119,0.228000000000001,15,0.666726170247749,0.540904818056368,0.110346297876386,0.616963436037014,0.954061839120216,1,15.7012423328153
pilot,20,60,2000,7,15,nearest,original,0.252069823436886,0.292073321232869,0.0752322737608728,0.18,15,0.625081494874371,0.540199742284578,0.0889810209069132,0.618094727568499,0.954096586258189,1,9.56044902349906
pilot,20,60,2000,7,15,nearest,fixed-total,0.414999212347529,0.251075137655288,0.0657203791547191,0.228000000000001,15,0.634841987845908,0.578727218042162,0.121012528288796,0.616061175244768,0.953742267037955,1,8.55088019510522
pilot,20,60,2000,7,15,balanced,original,0.136042488323785,0.335785376305557,0.0894186238233353,0.18,15,0.71329693774399,0.372021853415776,0.0635556277146864,0.616526075660723,0.954111221699149,1,13.6823178344276
pilot,20,60,2000,7,15,balanced,fixed-total,0.203003859208651,0.291046294498837,0.0894617065032131,0.228000000000001,15,0.706643762207852,0.416418029478408,0.0881244639955396,0.614423112079346,0.953735246597778,1,14.1433686375162
pilot,20,60,2000,8,19,all,original,0.262780919020423,0.361043728554632,0.0883586345751548,0.228000000000001,19,0.783082102184272,0.336146606035822,0.0746642122477937,0.614313206724396,0.953835697611925,1,20
pilot,20,60,2000,8,0,random,original,0.288431160716009,0.390274522797717,0.110886577660962,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,8,0,random,fixed-total,0.288431160716009,0.390274522797717,0.110886577660962,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,8,0,nearest,original,0.288431160716009,0.390274522797717,0.110886577660962,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,8,0,nearest,fixed-total,0.288431160716009,0.390274522797717,0.110886577660962,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,8,0,balanced,original,0.288431160716009,0.390274522797717,0.110886577660962,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,8,0,balanced,fixed-total,0.288431160716009,0.390274522797717,0.110886577660962,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,8,1,random,original,0.289842732699314,0.389967151751293,0.106401540728395,0.012,1,0,1,0.0119657198881371,0.636910753643249,0.955366130464872,1,0.995802620330771
pilot,20,60,2000,8,1,random,fixed-total,0.202492029502817,0.124315787387994,0.0272437532414813,0.228000000000001,1,0,1,0.227341281554099,0.619893484983385,0.953858020625298,1,0.995802620330771
pilot,20,60,2000,8,1,nearest,original,0.313129763227116,0.389302329912221,0.113201425869718,0.012,1,0,1,0.0119665315237623,0.636910753643249,0.955366130464872,1,0.0783577815401006
pilot,20,60,2000,8,1,nearest,fixed-total,0.405760717501962,0.360535353752469,0.019729878025781,0.228000000000001,1,0,1,0.227436929110034,0.592431604765359,0.947702021326776,0.35,-2.85680188612222e-16
pilot,20,60,2000,8,1,balanced,original,0.313129763227116,0.389302329912221,0.113201425869718,0.012,1,0,1,0.0119665315237623,0.636910753643249,0.955366130464872,1,0.0783577815401006
pilot,20,60,2000,8,1,balanced,fixed-total,0.405760717501962,0.360535353752469,0.019729878025781,0.228000000000001,1,0,1,0.227436929110034,0.592431604765359,0.947702021326776,0.35,-2.85680188612222e-16
pilot,20,60,2000,8,2,random,original,0.281911423272616,0.38996216634397,0.119848123774098,0.024,2,0.255458225028895,0.624672772144702,0.0141867096093441,0.636910753643249,0.955366130464872,1,2.03227772717129
pilot,20,60,2000,8,2,random,fixed-total,0.235307941125352,0.174437235207462,0.0403015419436127,0.228000000000001,2,0.188185830412407,0.723480670621279,0.162765023245496,0.615404190701829,0.953454708159942,1,2.03227772717129
pilot,20,60,2000,8,2,nearest,original,0.309927549113866,0.393036406541813,0.123891944137087,0.024,2,0.252049689861513,0.64172315789862,0.0138888397081588,0.636910753643249,0.955366130464872,1,0.249976466095666
pilot,20,60,2000,8,2,nearest,fixed-total,0.51275575044822,0.372405046239717,0.0392118157777458,0.228000000000001,2,0.172565759535429,0.778536022516279,0.1558261997336,0.616494979082222,0.95311784558783,0.55,1.19666618718952e-15
pilot,20,60,2000,8,2,balanced,original,0.317104962912017,0.393137455323498,0.111661875270128,0.024,2,0.473675507478374,0.0823653381251481,0.0119830854439603,0.636910753643249,0.955366130464872,1,0.940702685084398
